longitude,latitude,count
3.083815,45.764902,6
3.083818,50.686253,2
3.08381944,43.5975611,2
3.083963,50.381265,4
3.084515,45.849755,6
3.084678,50.616232,10
3.085003,45.78558,6
3.0857263348488,50.584317622108,11
3.085838,48.81382,4
3.085911,50.374115,2
3.086385,45.754934,6
3.086683,44.11561,2
3.0866899,45.984137,1
3.086751,48.683997,7
3.086821,43.108442,4
3.086864,50.581314,7
3.086971,50.585035,2
3.08703,45.7644,6
3.087051,48.803194,4
3.087195,50.587562,2
3.087534,45.993258,12
3.087567,50.585175,5
3.0876685,48.8119668,4
3.087786,45.032823,2
3.08793,48.811772,4
3.08833333333333,43.1055556,2
3.088513,50.686657,8
3.08854,46.1169,4
3.0886531,50.5848216,3
3.088685,45.760472,6
3.088715,50.370624,2
3.0887945,50.5839931,2
3.088854,45.033314,3
3.088954,50.711114,1
3.089071,48.802722,5
3.089269,43.21589,1
3.0894297,50.3695919,3
3.089482,50.122451,3
3.0894925,48.803014,4
3.089493,50.34713,5
3.089515,50.586602,24
3.089531,43.216129,11
3.0897,50.1235,4
3.0898,50.1227,4
3.089888,50.583368,16
3.0900226004366,50.379244127906,3
3.09008,45.97814,2
3.0902106,43.108405,2
3.090513,50.685961,6
3.090602476382119,43.18909582869377,2
3.090782,50.581503,2
3.090798,45.659711,1
3.091241,50.677842,2
3.091326271758277,45.745729750136405,2
3.091548,50.731131,4
3.091863,45.78029,2
3.09205749,50.38119356,2
3.09216578,50.3813029,2
3.092359,50.381878,2
3.092478,43.216189,2
3.0925,43.2162,6
3.092707,50.583451,8
3.092717,48.808297,5
3.092751,49.046368,2
3.0927511,49.046368,2
3.09291664,50.58335863,10
3.09328,50.58254,3
3.093421,47.083778,3
3.0934773773849,50.343246482033,5
3.0937666,50.3425642,5
3.0939962681354234,48.820823057835575,2
3.094009,48.820678,2
3.09415,46.980878,2
3.094328,50.670154,2
3.094907,47.876762,3
3.095022,50.582854,5
3.09528,47.886972,2
3.095371,43.67825,2
3.09570871,50.31826499,2
3.095833,43.111389,2
3.095846,49.2493027,2
3.096009,48.179091,2
3.096065,45.75256,6
3.0961,45.7729,4
3.09657662,50.64536049,5
3.09662,48.179293,2
3.096748,48.419575,4
3.097802,50.585558,62
3.097985367706295,50.34198722742232,2
3.0982,49.9466,2
3.098543,50.645579,3
3.09859218,50.43861731,2
3.098613,50.5436704,3
3.098991,45.829498,6
3.099058,44.161641,2
3.099341,43.107519,12
3.099352,50.341008,3
3.100119,45.731146,6
3.10038,50.3532,4
3.100567,50.616596,4
3.100868,50.667549,2
3.101245,45.033631,2
3.1014,47.0733,2
3.10149,49.977547,2
3.10151,45.03677,5
3.10163,45.785758,6
3.101715,50.38847,4
3.10173,45.777248,3
3.101834,50.606632,74
3.10189,43.590318,2
3.1023558,50.3518657,4
3.102546,50.663933,8
3.102562200000012,50.7789861,1
3.1031082634376,49.238731134517,5
3.1032638447971794,50.53720107568271,6
3.103388,50.634139,4
3.103642,50.394888,2
3.1037,50.616,5
3.104249,43.117516,4
3.1044068,45.5500991,3
3.104407,45.550099,3
3.1045337,50.544622,4
3.104996,42.515981,4
3.105057,45.778448,6
3.105523,46.997799,8
3.10575277777778,43.8029972,2
3.105916,50.391205,2
3.106675175402556,43.11576573071673,5
3.106779,50.342703,6
3.1068514,50.342135,6
3.1069058,50.6079361,6
3.107155,43.098333,1
3.10729715,46.99737918,8
3.10733,50.342696,22
3.10799,46.999276,2
3.108089,45.79353,6
3.108234,43.896294,2
3.108342,50.649981,5
3.108953,47.370552,2
3.10925168,50.38539079,2
3.109378,45.747517,6
3.10959,45.810183,6
3.1098157,50.6791079,12
3.10995,42.52002,1
3.11,50.66,1
3.110017,45.818601,4
3.110091,46.797692,4
3.110327,48.945465,2
3.11037,44.445195,2
3.111309,50.665473,4
3.111787,45.89586,6
3.1118,43.3869028,2
3.111899,50.687823,1
3.111947,50.678399,4
3.1123,46.0584,16
3.112543,48.944781,12
3.113099,50.664253,2
3.114279,45.890311,6
3.114422,44.816786,4
3.114591,45.886149,6
3.1146,46.0573,8
3.114676,50.625473,2
3.114924,50.5764442,4
3.115077452,50.61029183,2
3.115133,45.779761,2
3.115542,50.653805,2
3.115604,50.682161,4
3.115605,50.682162,4
3.115818,50.579061,1
3.116,50.654492,1
3.116039,50.681747,2
3.11613,45.80343,6
3.116216324502181,50.67575494151874,4
3.116429,50.346352,2
3.116768,50.579123,6
3.117222,43.239444,2
3.117518,45.80382,2
3.1176,45.87676,8
3.11788,45.838786,12
3.11827,45.7597,4
3.118337,45.887632,6
3.118403,50.343586,1
3.1184311693115,45.878550256196,5
3.118608,50.343582,6
3.1190587,50.7912,2
3.119088,45.792431,6
3.11921,50.637298,3
3.119215,50.366815,4
3.11935055,45.87426265,8
3.119352,50.343347,4
3.1193662,50.5408379,6
3.119406,50.343369,2
3.1196,46.7916,5
3.119829,50.651932,3
3.1198560355938945,45.90210582751428,1
3.119904,50.651941,2
3.119924,50.57702,4
3.120114,45.780059,6
3.120258,50.518626,2
3.120293,50.345004,4
3.120357,50.631029,2
3.120367,50.631908,7
3.120473,50.632313,2
3.120485,48.398468,4
3.120497,50.632435,4
3.120529,50.344399,5
3.120702,45.78005,7
3.120852,50.641032,7
3.121182232402,50.635847868991,23
3.121247,50.342806,2
3.12165,50.611698,56
3.121832,45.778917,2
3.121871,50.344599,2
3.121966,50.343997,6
3.12216944444444,43.3318722,2
3.122175,50.689995,2
3.122254,50.344542,8
3.122257848898476,50.63591259619189,4
3.122369,45.888212,4
3.12253,45.89073,4
3.122574,50.638759,2
3.122967,50.354281,2
3.1229985,48.9267881,2
3.123037,50.625233,2
3.123147,46.994733,1
3.123195,43.876182,2
3.123299,50.640498,2
3.12345866,45.40161915,3
3.123459,45.401619,3
3.123495,46.985454,4
3.123814,48.92767,4
3.123937,50.626972,1
3.124005,50.769954,5
3.124815,48.79105,4
3.125078,50.692695,4
3.12531,50.61663,9
3.12541,46.4799,4
3.125573,50.680511,11
3.125587,50.680536,11
3.125616,50.650287,8
3.126338,42.481541,2
3.126455,45.781834,9
3.12661111111111,43.2890833,2
3.126617,50.61665740000001,3
3.127367,45.756949,3
3.127578,45.761269,6
3.127858,50.65676,2
3.128049983467114,45.75371284369656,2
3.128608,43.129938,4
3.128623,50.615784,5
3.12869,43.293939,4
3.128694,50.714618,4
3.12874,50.67443,5
3.1288,47.3708,2
3.129012,50.6491743,8
3.1293519,45.5896077,3
3.129352,45.589608,3
3.129479,50.72259,5
3.129509,48.950119,2
3.1296,45.7547,2
3.129689,50.585689,8
3.129696,42.480983,2
3.129841,45.7587,2
3.130041,50.719754,2
3.1304204,50.4096981,2
3.130455146024364,48.92768371647863,2
3.13056,50.739498,2
3.13058,50.739498,2
3.131527,50.60986,18
3.131846,45.780574,7
3.132103,50.7366,6
3.132567,50.602568,1
3.132638,50.576414,3
3.132804,50.718786,2
3.133021,42.480463,3
3.133054,50.603653,2
3.1331726,48.92402509999999,2
3.133449,50.680623,1
3.133546,45.780771,8
3.133606,50.560581,2
3.133647,45.752191,2
3.133685,45.74899,6
3.133698,45.78458,4
3.133805,45.750367,8
3.133859,45.762267,2
3.133896,50.74058,5
3.134139,48.35176,2
3.1344,45.78501,2
3.134437,48.477517,2
3.134478,50.743612,2
3.13458,50.6115,4
3.13467,43.227475,2
3.134875,45.782888,1
3.13519,45.00829,5
3.135552,50.678274,4
3.13562,45.752372,3
3.135678,50.737841,2
3.135809,42.480145,3
3.135937,45.765259,4
3.13605,48.138783,2
3.136828,50.74581,6
3.136835,45.748775,3
3.137131,50.578476,6
3.137241,45.7579,2
3.13733,43.983214,2
3.13745,50.642295,1
3.137621,50.385751,7
3.137632,45.751436,9
3.13771866,45.89611779,22
3.137749,50.7378,4
3.137814,45.789435,5
3.13829,48.8218,4
3.1385779355824064,50.06201549679408,3
3.138584,45.895277,4
3.138686,50.746462,2
3.138802,45.030569,5
3.138825,45.8038426,67
3.1390858,50.6420313,3
3.139213,45.895275,5
3.139513,45.702409,2
3.139536,48.476547,4
3.139562,45.740944,6
3.13963,50.74272,2
3.139686,45.751356,7
3.1404,50.74124,2
3.14040753,50.67863687,5
3.1405338270141,45.78568730552,13
3.140941,48.955565,4
3.141038,50.515338,4
3.141173,45.761111,2
3.14133333333333,43.3137972,2
3.141354,45.786625,12
3.14145,50.74212,4
3.141488,45.785937,19
3.14163,45.78655,12
3.1419152,45.7576386,7
3.1422610306885,45.760573286598,7
3.142463,46.991657,2
3.142646,45.757448,26
3.1426462,45.7574483,26
3.1427613,50.6433816,5
3.1428,45.754561,3
3.142817,45.755703,2
3.143065,50.670673,8
3.143095,48.165948,2
3.14318,45.7882,4
3.1432238705696,50.642390822012,13
3.1433246276447075,45.75911915685163,5
3.14337698,50.35338395,2
3.143422,45.789069,4
3.14350611,43.14288259,2
3.14382,50.74177,4
3.144033,45.790619,2
3.144055,45.825378,6
3.144467,50.623333,8
3.144648,45.250465,4
3.1446482,45.7582871,1
3.144986,50.74185,20
3.1449865,50.6404019,6
3.145543,50.671322,16
3.14603,50.74402,24
3.146194,50.740434,4
3.146269,50.641071,1
3.1463833,43.4393917,2
3.1466963,50.7411645,3
3.146731,48.398796,4
3.147105,50.642848,2
3.14726396,47.02483978,9
3.1475964156148,45.758269591334,9
3.14829,45.73457,5
3.148393,43.433508,6
3.148415,47.026878,4
3.1485441,50.7582304,1
3.14912,45.819579,3
3.149132,45.756901,2
3.1491582846211,45.754929903267,3
3.149268,48.949512,1
3.149545,50.61979,4
3.15,45.81,1
3.150268,46.989321,2
3.150329,50.625667,4
3.15035,47.015541,4
3.150351,47.015542,4
3.15086,47.008404,2
3.151142,50.6496444,2
3.151188,48.558975,4
3.15143265728458,46.99174995438019,6
3.151665,47.014519,1
3.151762,47.014136,4
3.152152,46.883626,2
3.152222,50.71825,4
3.152244,45.815238,4
3.152742,45.81722,4
3.153192,44.009157,2
3.15351203,45.66017323,7
3.153525,45.660128,1
3.1536037,50.6695672,3
3.1536932,50.6316372,2
3.15487,50.60104,3
3.155092,50.608144,3
3.155174,50.608184,2
3.1557445,50.5161745,20
3.155813,47.581244,6
3.156,46.9891,2
3.1565184,50.6073182,4
3.156579,50.762413,7
3.156626,50.604868,2
3.156713,50.700087,9
3.156842,50.717828,2
3.15696666666667,43.3659083,2
3.157229,50.716487,1
3.1572541980319087,45.84120888197422,7
3.157346,43.615527,2
3.157506,50.607291,1
3.15781,46.2407,4
3.158105,46.98962,2
3.158209,50.609875,1
3.158236,46.98754,2
3.1586933,50.7246368,20
3.15949694,50.70524241,2
3.159497,50.705242,2
3.15962,50.604254,6
3.1596264000000005,45.74132497221715,1
3.160072,45.741066,4
3.160106,50.705413,4
3.160927,50.737693,15
3.1609635,50.7200856,39
3.161,50.230462,2
3.161521,46.872094,3
3.161703545890551,46.99216539579953,23
3.162341,43.42143,4
3.1629948535325068,50.72174622529391,14
3.163071,48.047523,4
3.16322,50.75603,7
3.16333333333333,43.16,2
3.163366542654648,46.98935366055201,2
3.163473,48.7766,4
3.1639447,50.6073055,7
3.164273,50.60612,4
3.164861,47.483746,2
3.165022,50.606513,2
3.165309,48.439373,4
3.16545188426971,42.4414318950848,2
3.165666,46.870963,4
3.165718,48.339483,2
3.166472,47.016096,2
3.166502,50.566525,2
3.166872,46.995606,2
3.167082,50.606886,4
3.167262,50.588959,2
3.16800277777777,43.4219417,2
3.168309,50.67867,12
3.168743,45.795585,6
3.16932,50.69786,6
3.16972777777778,43.272125,2
3.17033,50.708692,22
3.17048611111111,43.689125,2
3.171428,46.989004,6
3.171752,45.670699,2
3.171819,44.47887,2
3.17211,44.97394,4
3.17215,50.69106,6
3.172286,43.831227,2
3.172444,48.165359,12
3.172445,48.16536,12
3.17263,45.31767,4
3.172768768,50.6785353,9
3.1727773,45.7402743,6
3.172872,50.736306,2
3.17293,50.708788,4
3.173291713782108,50.73559984837745,9
3.173729,50.387992,4
3.174038,44.309149,2
3.174335,43.265294,30
3.174483,43.264096,15
3.1744977,50.5230474,8
3.17466367,43.26408515,15
3.175336,47.610384,2
3.175692,48.490168,2
3.17627,50.710557,5
3.1768912,45.7447627,6
3.176935,50.710419,2
3.177007,50.71046,2
3.17727,50.68816,6
3.17734,50.69333,8
3.177821,47.010832,2
3.1779337,50.1886475,2
3.17852222222222,43.3773139,2
3.178954,43.904604,2
3.17941,50.69101,4
3.17975,50.68911,4
3.18040763,50.72254689,8
3.180664,50.721194,2
3.1809013,50.6515547,3
3.181014,45.776602,8
3.181657,47.549619,2
3.182088,45.8528279,3
3.182088,45.852828,3
3.182443,50.425854,2
3.18254,50.68865,4
3.183078,43.985279,1
3.1831071,43.9852987,9
3.183494,43.337089,2
3.183836,50.654348,1
3.184065,48.81773,4
3.184192,45.642186,15
3.1849199,45.4777874,3
3.18492,45.477787,3
3.18528,48.906219,4
3.185995,50.673199,2
3.1869961,45.7764224,3
3.1876,47.0146,2
3.18769063,45.45757491,3
3.187691,45.457575,3
3.188327,48.398651,4
3.18863,45.726986,4
3.189429,45.684415,1
3.189445,45.723408,6
3.189449,50.57909,2
3.1894902,43.1773545,2
3.189922,50.636707,2
3.19,45.73,1
3.190342,50.606251,2
3.190681,50.186031,2
3.192515,45.733642,2
3.1928496,45.7307631,3
3.19285,45.730763,3
3.1928738,45.7313678,3
3.192874,45.731368,3
3.192941,48.158911,2
3.193225,50.61681,2
3.19333,46.5335,4
3.1933898537319387,43.7068765762044,2
3.1946669562389154,50.17452155191921,6
3.195108,48.616379,4
3.1959,46.10168,4
3.195968,48.295143,3
3.196276,46.104758,4
3.196355,47.620756,3
3.1964968,47.0892785,1
3.196637,46.105549,3
3.196673,45.253604,3
3.19676,45.768258,3
3.1967603,45.768258,3
3.197133535582405,50.19533501707577,3
3.197164,50.649408,4
3.197267,47.974493,10
3.1972963,45.7791453,7
3.197824,46.101654,2
3.1982,46.1023,2
3.19828,45.25444,3
3.199367,50.661829,4
3.199466,50.574045,16
3.1995,47.9741,8
3.1996806832199,45.26236561619,5
3.2001838828882567,46.01405490199754,1
3.20033,45.624573,3
3.2003302,45.6245733,3
3.200362,46.020521,5
3.201136,46.078645,2
3.201374,46.080241,4
3.20283,50.675336,1
3.20305,50.173402,1
3.20371,44.937159,3
3.204439,50.596516,2
3.205389,48.286472,2
3.206962,50.685049,2
3.206968,50.176479,2
3.207047,50.685013,2
3.207124,50.684984,2
3.207178,44.191385,2
3.207187,50.684964,2
3.207246,50.68494,2
3.207306,50.684918,2
3.20737,50.684898,2
3.207433,50.684876,2
3.20745527744293,43.4682953091896,2
3.207466,45.663033,6
3.20810437202454,43.3067786969674,2
3.208113,50.608524,2
3.2081186,50.1621653,2
3.2088554,43.3072902,2
3.209078,50.698659,6
3.209320009894644,50.162989551107096,2
3.209521,50.668888,8
3.210256,50.695055,4
3.211096,50.666527,2
3.21121,50.19432,3
3.211282,49.628505,4
3.211811,43.361731,3
3.2123569556846805,50.56848859815003,1
3.2129444,43.3425,2
3.2130647091985,50.666927617956,7
3.214071,44.433196,2
3.2142514,49.6256986,3
3.214427,44.431206,2
3.214427,50.699448,1
3.215536,50.701739,2
3.2159187533035,49.626342733588,11
3.215928,43.34099,2
3.216281,46.983829,2
3.21635,45.614478,3
3.21635011,45.61447849,3
3.216933,43.304643,7
3.217148,50.566144,4
3.217619,50.566184,1
3.217809,43.295111,4
3.217848,50.177897,6
3.2178485,50.1778976,6
3.217878,50.14821,2
3.21797777777778,43.2950917,2
3.218090348553312,43.345015886149305,15
3.218726,50.147403,3
3.2190576315536,50.703371776556,7
3.21964,43.33643,3
3.219879,48.758823,4
3.220258,43.373851,6
3.2204,46.9809,2
3.2204034669579573,45.61022030199577,6
3.220475,50.383556,2
3.220831,48.973663,4
3.2212179219513,50.147649029696,11
3.2220733165741,43.3478740496752,2
3.22222,50.648277,2
3.2226,50.68191,4
3.22265,50.682,1
3.222769,43.368789,2
3.223021,50.156262,5
3.223172,43.471565,2
3.223198489771583,50.56650634859127,7
3.22397,50.157228,1
3.2244361,43.3475167,2
3.225021,43.3648932,6
3.225087,43.342908,2
3.22536,43.342984,2
3.225506,48.223295,2
3.225528,50.165195,6
3.22644,43.3354,3
3.226534,48.684597,4
3.226725,50.175135,2
3.227063,50.172734,2
3.227624,50.176642,1
3.227703,50.671972,2
3.227873,45.795906,4
3.228508,50.6604,2
3.228926,50.675825,2
3.229534,48.904442,4
3.230506,43.419186,4
3.231061,50.471612,4
3.232246,48.41366,5
3.23225,50.182187,2
3.232304,48.792183,4
3.232359,47.849578,2
3.232671,48.415183,2
3.232704697167465,48.85227973910671,5
3.23277777777778,43.2166667,2
3.2329309,50.6749911,4
3.233131,48.848412,4
3.2331877,50.16888159999999,6
3.23399305343628,43.4579734114694,2
3.2351743,50.4758619,3
3.235224,50.176879,2
3.235684,50.61643,4
3.236135,48.922424,4
3.2364961729122,50.334167032409,5
3.237333,45.456907,3
3.2373332,45.456907,3
3.237932,48.416935,4
3.238447,48.850102,4
3.23853,43.338135,19
3.238697,50.174509,2
3.239051,50.668756,1
3.239491,49.585979,4
3.239569,50.167773,2
3.239689,50.335163,8
3.2398134,50.679135,4
3.240012,50.615108,2
3.240236,50.631969,2
3.240917,50.181992,2
3.2415,50.176065,2
3.24233,50.67223,1
3.242467307965366,45.80015765180113,5
3.242509,50.189066,2
3.242658,50.474791,2
3.24285,48.678036,4
3.242996,45.543689,3
3.2429965,45.5436886,3
3.243228,47.93862,2
3.243504,43.226738,2
3.244617,48.702133,4
3.244688,48.413095,4
3.2458946,50.1741508,2
3.246389,50.480634,1
3.246524,48.513992,4
3.246672,45.710844,2
3.247247,45.499488,6
3.247467,50.499555,2
3.247521,50.181144,5
3.247558,43.365852,4
3.248129,45.79836,6
3.2491255,48.5139843,3
3.249152,43.347612,2
3.249284,50.175,2
3.249382,43.330651,2
3.249997,50.16321,4
3.25019974,45.54625829,3
3.2502,45.546258,3
3.2503986,43.4706838,2
3.2506204,43.3481593,3
3.250729,48.482674,4
3.25103080503236,50.184281036384114,3
3.2514,43.347198,4
3.25148,50.330822,2
3.251745,50.329664,2
3.251817,49.851341,8
3.252902,43.349417,4
3.2529884398118,49.64096627502,5
3.253025,44.870945,20
3.253033,44.870544,10
3.253165,43.33647,3
3.253514,43.23102,2
3.253555,49.858991,20
3.253582,43.345972,4
3.253609,48.529092,4
3.2536862,49.8596497,2
3.253794,49.640713,3
3.253999,48.383236,4
3.254317,43.344886,2
3.2547808,45.4602738,3
3.254781,45.460274,3
3.254887,43.346157,2
3.255011,43.351658,4
3.255061,50.183001,3
3.2551300398769,49.859136680609,5
3.25536944444444,43.4105028,2
3.255585,43.347511,3
3.255736,43.33707,2
3.25574,45.5513,4
3.255949,43.366492,8
3.255973,43.232209,4
3.255974,43.345611,2
3.256099,43.331777,2
3.256269,48.529948,4
3.25630833333333,43.29165,2
3.2564,43.341518,2
3.256976,45.55163,6
3.2572,46.9368,2
3.25725,43.344917,9
3.25748985,43.34949732,5
3.257527,48.211886,2
3.258042,49.855963,4
3.25805,43.348916,6
3.258395,48.621053,2
3.258398,45.522178,5
3.2586874153137124,49.64300710838745,2
3.2593416650124,45.520545269205,13
3.259898,48.895916,4
3.260228799999999,49.85334150000001,2
3.26026,49.851873,2
3.260346,48.343045,2
3.260641667,43.4406833,2
3.260789,50.169878,2
3.261024,48.159703,2
3.261027,49.852902,2
3.261261,43.379182,1
3.261565,48.095175,2
3.261929,45.790203,6
3.262326,49.856113,10
3.26237,45.54848,10
3.262372,45.790203,2
3.26319,46.471,4
3.263228,49.851053,15
3.2632286,49.8510538,11
3.26333,50.195568,2
3.26341,43.34128,58
3.263714,50.179492,6
3.264072,48.200359,3
3.264094,48.19546,2
3.264576,44.524797,2
3.264968,48.257994,2
3.265134,48.199849,6
3.265343,45.552935,4
3.265604,48.199859,6
3.26618,49.85097,1
3.2669,45.5527,2
3.2677714,45.54829212,10
3.267968,46.922638,3
3.268016,48.225246,2
3.268796,50.169229,2
3.269004,43.235422,4
3.269992,50.166974,6
3.27002,48.196673,2
3.27081,46.1884,4
3.270861,45.551668,7
3.271384,49.8608303,33
3.2727,46.9683,2
3.273261,44.80288,2
3.27436,49.845637,4
3.27478,43.33366,2
3.274975,43.334483,2
3.276252,48.196246,2
3.276431,48.215832,2
3.27649,49.64956,6
3.277401,44.802823,2
3.2779112063988,49.824676268591,11
3.2784449714716,43.334417471076,7
3.279347,50.407696,2
3.279359,45.376112,6
3.27944,50.359093,2
3.27946388888888,43.3169222,2
3.279557,48.197436,2
3.27990555555556,43.2849,2
3.279946,49.843082,6
3.2805723,49.8298693,1
3.280994,45.477378,3
3.28099446,45.47737767,3
3.281281,48.200143,2
3.28155,43.242205,2
3.281666,45.3745,6
3.281679,48.539558,4
3.281803819393767,43.28248027359744,2
3.28215,46.310335,4
3.282981,50.346619,4
3.2831696294651,49.651233819802,5
3.283247,50.354655,6
3.283883,43.267162,2
3.28402,43.33589,24
3.28408,48.195586,2
3.28424,48.1954,2
3.284485,48.221164,2
3.284534,44.704296,3
3.284766,44.721756,2
3.285363,46.310679,6
3.28565,48.22409,6
3.285718,43.336708,12
3.2858373,48.2050603,2
3.286241,43.257228,4
3.28644,48.205276,2
3.286452699969819,49.8466421524557,6
3.286716,48.184593,4
3.286886,43.25753,2
3.286941,48.554611,5
3.287047,48.217381,2
3.287478,44.554172,2
3.2876599713519425,50.16292175049509,2
3.287929,48.172416,3
3.287959,43.330283,5
3.2884798920654,49.833902162193,5
3.2886,46.30993,4
3.288986,48.172436,4
3.289082,47.974413,2
3.289139,50.458948,2
3.289378,47.737777,5
3.289766,43.321804,4
3.289797876057428,49.83999490699405,3
3.289959,48.509865,4
3.290201,48.177654,4
3.2902348,45.5323749,3
3.290235,45.532375,3
3.2902844832497125,43.24455639600759,2
3.29046,48.198379,2
3.29103,48.173065,7
3.2911347918182,49.865961562851,11
3.291223,47.732209,4
3.291332949650031,49.86390091582861,3
3.291353,48.547611,8
3.29217,46.3067,4
3.292555,49.834635,3
3.29269166666667,43.2474833,2
3.292875,43.249173,2
3.292955,44.552034,2
3.2934,48.08561,2
3.293563,48.482601,4
3.29386,43.357456,2
3.294281123623489,49.843738111921816,3
3.294888,48.548897,4
3.295229,50.436573,2
3.29573,48.875221,4
3.295757,48.088292,2
3.295866,49.819015,6
3.295982,48.090203,4
3.29611944444444,43.44885,2
3.296582,43.249923,2
3.29679,48.08409,2
3.29802,48.55359,10
3.298084,48.552912,2
3.2985944,50.0327392,2
3.299639,49.839836,10
3.299803,48.56447,2
3.299850794317307,46.300023916425545,2
3.300274,50.366242,2
3.30203,44.023005,2
3.303019,48.188343,8
3.303333,48.187,8
3.303456,46.560979,4
3.303514,48.55595,2
3.30373,46.602237,4
3.303921,48.560093,4
3.305767,48.782028,4
3.30597777777777,43.3227194,2
3.3061197,49.829911,7
3.307496,48.289685,2
3.3076117126725557,49.36502472679332,5
3.307799,49.366191,1
3.307805,49.366192,9
3.307981,49.367211,6
3.30928,46.5868,4
3.309871,48.15216,2
3.3104812454924586,48.55931885470836,5
3.310656,47.725594,3
3.3110867,43.5049622,8
3.3112,43.8644,6
3.311359,50.287157,4
3.31194,46.1086,4
3.312105,49.365471,4
3.312108,49.365517,4
3.312743,49.36556,4
3.312744,49.365561,4
3.3128977777116,47.721448681494,5
3.313277,43.864589,8
3.3134034948635,49.370166536259,13
3.314407,48.529079,4
3.3153532538930937,48.1876882312578,6
3.316184,50.3605597,2
3.3164035,46.58695729999999,3
3.316911617322447,48.18850901262445,5
3.318183,48.85722,4
3.3183886,45.4132295,2
3.31863,43.39168,2
3.31871,43.39174,2
3.31875,43.39172,2
3.31931,45.40492,4
3.319413,48.046508,2
3.31996111111111,43.7326667,2
3.320415,46.581404,6
3.320673,44.300836,2
3.3228136,43.7259443,6
3.32291154,43.73157534,2
3.323035,43.731291,1
3.323084,43.731232,1
3.323581,49.84268,16
3.323697,43.72454,1
3.32408,46.5712,4
3.324744,48.566856,4
3.32516,48.248851,2
3.32532,50.275127,2
3.32631,47.1751,4
3.3274,46.5668,4
3.32884,46.5618,4
3.329333,46.589371,67
3.329472,49.871006,2
3.3296,46.56562,4
3.329989,50.276564,2
3.330305,46.590128,5
3.330754,49.370336,2
3.3307619,45.4131122,3
3.330762,45.413112,3
3.330907,48.01435,2
3.33156,49.37082,1
3.3318,47.1727,2
3.332827,44.856672,2
3.3335,46.571,4
3.334291,45.911622,3
3.334361,49.78542,4
3.33517,46.5676,4
3.33526790142059,43.3964844585182,2
3.335626,49.787019,8
3.3363148,45.5265496,3
3.336315,45.52655,3
3.336888,47.707024,4
3.337082,45.920539,3
3.33728,46.11,1
3.337724,43.310929,2
3.3381749,43.3041665,2
3.338388,45.724561,6
3.3389,46.5633,4
3.338919,49.389981,4
3.3392135708282438,45.72855122129419,1
3.33933,44.733891,1
3.341412,48.174707,2
3.34205757,46.54439458,5
3.34237,45.726008,6
3.342979014928899,43.46986401977218,2
3.343021,48.861053,4
3.34353,46.5396,8
3.343567,48.69384,4
3.34381,46.54197,4
3.34404317,43.36099344,16
3.344046,46.54061,8
3.345263,50.311865,6
3.34559364,43.35937807,16
3.346057,47.61749,2
3.346252,46.535982,6
3.346664,44.465419,2
3.347581,47.874537,2
3.347765,47.720211,4
3.3482691,49.66251219999999,3
3.349335,48.483391,4
3.349499,50.441537,2
3.35,43.28,2
3.35,43.62,1
3.350043,46.532687,4
3.350476,47.874891,2
3.35106,48.45281,4
3.35206,49.661838,2
3.352329,46.715193,2
3.353023,48.212622,2
3.35329,45.8641,4
3.353986,44.245107,2
3.35406,48.537212,4
3.35443,46.5653,4
3.35452,43.688338,24
3.355751895718333,49.39883756921498,1
3.359268,47.912588,2
3.35956,44.025351,2
3.359663,46.564629,2
3.361194358697804,43.61713931122562,2
3.36124,46.5062,4
3.361856,46.16789,3
3.362102,46.16797,3
3.362724,46.497485,9
3.362753,46.497639,1
3.36277836,46.49750668,12
3.36337,46.5535,4
3.363737,43.280118,9
3.36393888888889,43.4180611,2
3.365124,46.257679,1
3.36593970000001,43.3950303,2
3.36633,46.4392,4
3.366567,49.372476,2
3.36701111,43.5091667,2
3.367752,46.552311,4
3.3698728,45.55,3
3.369873,45.55,3
3.371721,45.32223,2
3.374013,45.313685,6
3.3740247521496,45.313668682821,10
3.375343,47.6836,2
3.376131,48.455891,4
3.3785739,45.828258,3
3.378574,45.828258,3
3.378829,50.321886,2
3.379724,50.1379,2
3.3801449,49.0346199,4
3.381105,49.048698,4
3.38119,47.979367,6
3.381375,45.297589,2
3.38137544,45.29758934,2
3.38222,44.779166,2
3.3832224,49.0371031,3
3.3837556861869467,50.32246313363781,5
3.384524,44.130073,2
3.384685,50.192476,4
3.385347,45.290997,4
3.3858,47.3551,5
3.386839,45.294012,4
3.387192,47.35594,3
3.387615,45.291636,4
3.3881304437304003,50.18997162687585,5
3.388997,50.334228,2
3.389124,50.322553,14
3.3892068593492675,49.033954646895616,5
3.389744,49.036656,2
3.389965,50.324427,8
3.390343,50.325851,8
3.391346,49.037624,8
3.39162,48.41394,4
3.393,46.9987,2
3.393277,46.156747,6
3.393655,46.31879,4
3.394425,49.037849,4
3.3948,49.06245,6
3.39513,49.0619,6
3.396184,46.127122,4
3.396283,46.145862,6
3.396926,48.295439,2
3.397168,50.322263,2
3.39804,49.043983,2
3.3994882360827323,49.05607568125051,6
3.400307,49.036892,2
3.40059,50.0779377,2
3.400968,49.044588,2
3.401355,46.125734,1
3.4016133,46.11718943,1
3.4019962,49.0376111,2
3.402978994056687,46.12523636465532,6
3.403476,49.042103,2
3.40382614,47.00424937,4
3.40415,46.3128,4
3.4051,45.8509,8
3.40602,46.1215,3
3.406241,48.649963,4
3.407609123225763,43.41959147913006,1
